,Filename,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,Largest Included Sphere,Largest Free Sphere,Included Sphere Along Free Sphere Path
3901,netyet_P1,2161.77,1437.02,1094.66,6.37228,5.86073,6.37228
3902,nevjef_P1_H,530.555,1079.95,631.804,4.89245,3.45218,4.88832
3903,nevjop_P1_charged_H,370.377,1124.26,735.978,5.37439,3.04693,5.37439
3904,nevvam01_P1,416.915,1651.42,1160.18,6.94552,5.78544,6.80825
3905,nexxev_P1_H,1337.15,1261.17,1387.56,9.92752,9.4579,9.92752
3906,nexxiz_P1_H,978.72,927.762,1034.08,9.66681,8.70849,9.59288
3908,nezpoa_P1_H,1132.85,2600.38,2849.53,7.65953,5.19482,7.65953
3909,nhbzzn10_P1_H,40.7015,282.814,182.573,3.39355,2.99257,3.3914
3911,nifxim_P1,630.027,1568.77,1499.36,6.17941,4.13101,6.17941
3918,nigqay_P1,1244.0,1391.51,1110.95,11.58818,9.57718,11.58818
3920,nijkid_P1,490.504,2367.76,2888.85,7.48717,4.51591,6.96758
3921,nijmol_P1,279.709,1400.79,1267.67,5.06477,3.81225,5.06477
3922,nijsac_P1,104.044,494.204,316.534,3.98482,3.37703,3.98148
3923,nijvaf_P1,406.768,1106.07,860.042,4.64742,3.13719,4.53718
3925,nikvah_P1_H,1770.09,2357.68,1665.77,6.61174,3.43612,6.42139
3926,nilfas_P1,3553.13,1670.73,1547.91,7.44544,4.7402,7.04169
3927,nilgib01_P1,2763.41,1984.53,2012.66,8.16262,6.06733,8.13606
3928,nilgib_P1,2740.98,1967.0,1996.32,8.1419,6.06326,8.1419
3929,nilgun_P1,2769.85,1950.82,2017.35,8.99406,5.98246,8.99406
3930,nilhic_P1,3040.88,1902.46,1446.71,8.63065,6.57946,8.63065
3931,nimkaw_P1,255.049,1143.14,856.429,5.54121,4.87963,5.54121
3932,nimpeg01_P1_H,1310.23,2793.95,4270.07,8.15439,5.40968,8.10508
3933,nimpoq_P1_H,2700.72,2641.32,4538.67,9.48433,7.47639,9.35384
3934,nimrot_P1_H,542.675,1577.76,1176.01,5.9011,3.77366,5.71503
3935,nimtae_P1_charged,2077.18,1749.78,1655.27,4.79937,4.4136,4.79679
3937,ninbeu_P1,1749.53,2457.99,2747.98,7.41448,5.35256,7.41174
3940,nipfuq_P1,311.283,1284.99,1063.29,5.3839,4.34487,5.32229
3941,niphay_P1,810.968,1484.85,1326.67,9.0116,6.18246,7.1732
3942,nipjuu_P1,459.596,843.145,485.632,4.58151,3.46638,4.50643
3943,nipkab_P1,458.531,837.858,484.507,4.56576,3.52434,4.47141
3947,nircid_P1_charged,302.862,1004.55,726.217,4.67457,3.4128,4.46686
3949,nirgay_P1_H,934.559,1745.55,1898.58,8.15245,4.59715,8.15245
3950,nirroy_P1_H,337.933,1087.83,839.231,6.10689,3.91139,6.10689
3951,nirsal_P1,510.778,985.386,763.187,6.30403,5.54278,6.30299
3952,nisbex_P1_H,153.507,566.751,369.606,3.94919,3.32888,3.94789
3953,nisgii_P1,4207.75,2694.39,3364.88,10.47115,5.67457,10.47115
3954,nispel_P1_charged_H,579.541,1007.45,716.897,4.83699,3.15629,4.63051
3955,niwyav_P1_H,1699.29,2226.22,1896.75,8.36555,7.14585,8.35809
3957,niyzig_P1,804.972,2089.12,2114.68,7.6895,4.81757,7.68264
3959,nizgip_P1,777.512,1858.37,2377.63,12.64428,11.20757,12.64428
3960,niznan_P1_H,652.269,1863.36,1543.02,5.62761,3.49058,5.62761
3961,nizniv_P1,234.985,533.296,275.967,4.87378,3.82761,4.84845
3963,nodteh_P1_H,3818.41,2287.91,3733.41,14.87558,7.79818,14.87558
3964,nodtil_P1_H,3760.47,2262.75,3676.76,14.79738,7.99865,14.79738
3965,nodtor_P1_H,3868.02,2287.28,3781.91,14.92522,7.85947,14.90171
3966,nofhog_P1,960.828,2170.76,2200.14,6.57548,4.73137,6.561
3967,nofmig01_P1,134.315,613.163,379.546,4.93425,4.5825,4.93144
3968,nofmig_P1,134.694,615.587,380.617,4.94473,4.60018,4.94115
3969,nofqeg_P1,152.116,942.592,601.567,4.9219,4.21812,4.9219
3970,nohfog_P1_H,425.285,1359.55,731.866,5.00167,3.38261,4.97966
3971,nokpej_P1,122.184,614.636,349.011,3.59552,3.06084,3.57141
3973,noktal_P1,551.6,1240.71,1096.51,7.52813,2.9704,7.52813
3974,nolver_P1_H,100.668,1306.32,671.567,5.29594,4.34048,5.29248
3975,nomdif_P1,1225.39,1992.83,2373.8,14.32042,14.28292,14.32042
3976,nomdur_P1,1242.67,2024.34,2407.27,14.33834,14.27994,14.33834
3977,nomqis_P1,6416.39,2286.46,2019.8,5.86001,3.17468,5.86001
3978,nomsug_P1_charged_H,6067.43,2229.23,1916.07,6.71865,4.93899,6.715
3979,nopjot_P1_H,539.665,1065.17,876.044,5.32492,4.51427,5.32471
3986,nowkiw_P1,137.345,841.31,526.434,4.56114,3.50526,4.56114
3990,nowpat_P1,250.154,874.39,731.548,6.4045,6.05836,6.4045
3991,nowpex02_P1,262.308,916.666,767.09,6.07191,5.20636,6.07191
3992,nowqoi_P1,4433.35,2436.26,3236.98,8.5168,5.76494,8.51633
3993,nowxop_P1_charged,1509.31,1164.99,1004.98,5.08454,3.22595,4.63529
3994,nowyac_P1_charged,3327.76,2599.36,2647.58,7.52267,4.14126,7.52267
3995,nowzux_P1,2203.7,2138.64,1670.58,7.6141,5.20497,7.6141
3996,noxpuo_P1,498.875,2316.73,2211.47,5.14969,4.15505,4.77578
3997,noyweg_P1_charged,3973.44,1985.97,3632.16,11.44488,9.53441,11.44407
3998,nucpei_P1_charged,1262.46,1715.15,1484.43,6.78285,3.12839,6.55245
3999,nudlij_P1,417.236,1640.54,1436.99,6.93743,5.78938,6.76012
4000,nudyap_P1,660.639,557.584,421.52,4.90269,2.92059,4.90269
4001,nufbun_P1_H,367.308,1417.15,1086.33,5.1679,3.16166,4.45177
4003,nufdie_P1,5537.09,2661.94,2977.24,7.51281,5.81066,7.03183
4004,nuftoy_P1,1559.57,1868.27,1901.76,9.32517,8.37884,9.32517
4005,nugtan_P1,831.438,1323.77,1146.58,5.41261,3.64757,5.1947
4006,nuhgop_P1,279.654,1530.66,1277.29,4.76669,4.27946,4.76669
4007,nuhnai_P1,192.842,857.248,649.89,5.71684,2.84686,5.70749
4008,nuhpai_P1_charged,1494.76,1629.3,1763.23,5.04868,3.90119,4.35667
4009,nuhqak_P1,466.423,997.22,667.14,4.24652,3.11976,4.2327
4013,nukrod_P1,996.31,1493.42,1343.0,6.24962,4.87354,6.24188
4014,nupkan_P1,49.6994,909.664,602.927,3.87801,2.96648,3.86664
4015,nursif_P1,187.331,787.11,410.835,4.29688,2.91906,4.15513
4016,nutqav_P1_H,2785.42,2822.02,3659.32,10.90829,4.12297,10.90829
4018,nuvxot_P1,2021.7,2481.07,2805.89,9.16707,5.7557,9.14538
4019,nuvyek_P1,3286.96,2144.4,4623.74,12.21539,10.6662,12.20388
4020,nuvyio_P1,7186.85,2182.35,3157.3,11.73793,7.84035,10.5555
4024,nuxyip_P1,1373.73,1122.9,511.711,8.46181,6.42193,8.46181
4027,nuynec_P1_H,414.132,1975.82,1736.53,7.47248,4.69318,7.47248
4031,nuzsad_P1,44.8773,684.935,332.716,3.81349,3.15465,3.81349
4032,obafef_P1,137.408,382.301,152.097,4.47115,3.84794,4.43794
4033,obafij_P1,181.184,506.313,200.554,4.61599,3.89002,4.59435
4034,obahad_P1,2585.27,1818.68,1927.43,8.93677,7.73253,8.92332
4035,obaheh_P1,2514.92,1831.95,1874.97,8.30406,7.13769,8.27927
4036,obahil_P1,2491.26,1807.18,1857.33,8.44325,7.37969,8.43987
4037,obahor_P1,2526.06,1849.53,1883.28,8.04827,7.09842,8.046
4039,obedaa_P1_charged,984.259,1608.44,1374.49,4.69349,3.83209,4.59879
4040,obibaf_P1,1163.69,1100.54,1109.73,5.64829,4.07018,5.64498
4041,obibej_P1_charged_H,745.58,1398.56,1416.23,6.31212,3.56108,5.6356
4042,obidiq01_P1,1521.42,2313.93,1930.32,7.6367,4.77286,7.63566
4043,obidiq02_P1,1433.59,2286.23,1818.89,7.22936,4.38541,7.22936
4044,obidiq_P1,1418.21,2309.74,1799.37,7.0746,4.28344,7.0746
4045,obifak01_P1,1449.61,2303.84,1839.21,7.12675,4.2847,7.11989
4046,obifak_P1,1399.33,2312.68,1775.42,6.75743,3.93224,6.75431
4047,oboyen_P1,4911.94,3034.78,3822.82,7.72447,3.95148,7.68613
4048,oboyir_P1_charged,987.042,2046.53,1972.46,7.1612,3.77778,7.1612
4050,obuboc_P1_H,396.252,1379.32,898.93,8.45577,7.46863,8.45577
4053,obufex_P1_H,454.015,1914.62,1736.32,5.12849,4.33929,5.12799
4054,obufib_P1_charged,520.948,1294.7,827.238,4.69382,3.94798,4.45375
4055,ocarix_P1,51.6742,432.002,275.962,4.39894,3.35021,4.39894
4056,ocawat_P1_H,351.821,964.601,551.89,5.25433,2.94396,5.24135
4058,ocizil_P1,411.302,681.73,509.284,4.78879,3.72145,4.77454
4059,ocugez01_P1,144.796,1574.11,1099.72,5.71474,4.18465,5.71086
4060,ocugez_P1_H,141.687,1565.12,1087.16,5.66787,4.14737,5.6639
4061,ocumil_P1,529.087,950.916,627.004,5.04309,3.66998,5.0365
4062,ocumor_P1,283.862,507.786,323.149,4.37729,3.06157,4.17045
4065,ocurio_P1_charged_H,368.435,1306.64,792.634,4.37906,3.42671,4.36876
4066,odahik_P1_charged,449.963,1060.0,987.129,5.16227,3.68876,5.15573
4067,odajag_P1_H,42.4701,398.608,179.94,3.66954,3.25151,3.66624
4068,odezab_P1_H,3364.21,2812.81,3352.24,7.16112,4.40576,6.86769
4069,odoxek_P1,66.3963,389.432,208.562,5.23075,4.24424,5.22576
4070,ofamoa_P1,449.397,2006.87,1926.47,6.51598,4.90087,6.51598
4071,ofecio_P1,295.081,1083.84,777.361,5.54645,5.24296,5.54645
4072,ofecua_P1,391.074,1154.36,900.768,5.80409,4.83814,5.62833
4073,ofehak_P1,1243.87,1655.45,1249.69,6.57236,3.91621,6.57236
4074,ofeheo_P1,610.981,765.327,529.003,5.4052,3.30701,4.56149
4075,ofiduf_P1,637.405,1568.2,1163.49,6.44836,4.00144,6.44836
4076,ofocui_P1_H,9685.76,2656.88,3131.82,11.38394,3.842,10.35619
4077,ofodap_P1,893.227,1953.42,1684.48,5.28051,4.41195,5.26825
4078,ofomuu_P1,1113.9,1576.07,1156.57,5.4515,4.88403,5.43333
4079,ofosio_P1,738.081,2070.91,2448.95,8.64973,6.4753,8.64973
4080,ofoyug_P1,98.4639,671.641,430.487,5.0657,3.71977,5.06271
4081,ofuhij_P1,437.664,1488.35,816.743,5.32873,4.03607,5.32777
4083,ofutuh_P1_charged,992.36,1711.82,1418.38,7.75359,5.95078,7.75359
4084,ofuyul_P1,691.455,2310.01,2128.88,6.57704,4.20847,6.53878
4085,ogagaf_P1,271.376,1174.27,835.503,4.92581,3.9125,4.92581
4086,ogagej_P1,689.154,2246.15,2121.74,5.6297,5.21635,5.6297
4087,ogagin_P1,247.538,1107.78,762.112,5.17285,3.67978,4.98594
4088,ogaxur_P1,788.639,1251.74,941.838,6.21426,5.94459,6.21426
4089,ogebaf01_P1_H,3656.7,2301.91,4302.14,13.23999,9.42859,13.2356
4090,ogebaf_P1_H,3640.33,2297.0,4282.88,13.43484,9.29435,12.86235
4091,ogecou_P1,761.416,1235.54,910.107,6.20878,5.96207,6.20565
4092,ogibud_P1,398.407,2125.28,1901.11,6.4452,4.26479,6.43641
4093,ogowaj_P1,2470.28,1994.22,2194.09,7.31879,6.24852,7.31879
4094,ogumah_P1,7826.25,1917.38,4262.27,20.77795,8.92256,20.77795
4095,ogumel_P1,7839.45,1923.13,4269.46,20.81801,8.93669,20.81801
4096,ogupiq_P1_H,749.131,883.51,521.068,4.60652,3.18859,4.60652
4100,ogutoc_P1_charged,781.962,1065.06,741.941,8.53565,6.97148,8.53565
4101,oguzia_P1_charged_H,98.7953,710.379,303.537,4.34698,3.7522,4.34698
4103,ohagah_P1,1313.76,2802.56,2954.09,5.37464,3.86782,5.36565
4104,ohagel_P1,1539.61,1508.88,1538.65,9.14806,4.74116,9.14806
4105,ohagov01_P1,475.405,2636.27,2428.59,4.61443,3.57662,4.59739
4106,ohagov_P1,468.44,2643.74,2393.02,4.61847,3.52285,4.58905
4107,ohakeo_P1,446.093,1588.45,1379.73,5.91163,4.87045,5.91033
4108,ohakis_P1,768.54,1459.97,1188.52,5.22451,4.43244,5.21704
4112,ohatey_P1_charged,326.113,875.169,496.509,4.18487,3.17508,4.17549
4116,ohiqee_P1_charged,667.074,886.357,669.061,5.90669,5.76127,5.90669
4117,ohukim_P1_H,6679.44,2072.66,4891.38,14.70798,8.30134,13.76355
4118,ojakoa_P1,112.384,504.121,281.881,4.1451,3.20166,4.13689
4119,ojakug_P1,96.2253,443.13,236.986,3.99898,3.15805,3.98834
4120,ojaroj_P1,1060.4,2032.58,2251.18,8.18673,4.14682,8.17422
4121,ojawii_P1,609.712,1173.41,1303.21,15.33212,13.69948,15.33212
4122,ojaxuv_P1_H,933.841,1472.82,1069.94,5.45319,4.63138,5.45319
4123,ojayac_P1_H,974.63,1484.55,1008.42,5.40802,4.50839,5.39614
4124,ojepaw_P1_charged,2127.48,2756.7,2911.14,7.96797,4.22527,5.7048
4125,ojevik_P1_charged,1284.1,2309.81,2877.08,9.76423,9.08154,9.76423
4126,ojicug_P1_charged,832.803,2689.26,3596.4,8.16828,4.82257,8.09789
4128,ojiwio_P1,257.39,1175.44,881.31,4.60571,3.99254,4.60571
4129,ojonoq_P1_H,846.982,1419.44,808.914,6.13784,5.34774,5.63734
4132,okabae_P1_H,2850.09,2446.47,3535.9,12.09547,8.39664,12.09054
4133,okayac_P1,95.5744,654.548,417.854,4.90891,3.57241,4.90891
4134,okayeg_P1,89.5654,616.873,391.583,4.8581,3.49488,4.85158
4135,okayik_P1,96.1957,658.89,420.571,4.91102,3.55113,4.90453
4136,okikoj_P1,269.391,441.559,259.937,5.1108,4.21007,5.1108
4138,okimay_P1,305.077,1259.26,997.03,4.37317,3.27288,4.37317
4139,okipoo_P1,1389.2,657.742,497.609,5.15858,2.80389,5.14329
4140,okipuu_P1,1421.72,638.722,462.208,4.91212,2.87903,4.88844
4142,okizoz_P1,1404.47,1441.13,1288.46,6.11473,5.02172,6.11473
4143,okosue_P1,3097.05,2190.8,2203.91,8.8545,6.70451,8.84854
4144,okujub_P1_charged_H,13870.4,1782.13,2672.95,12.95613,10.63964,12.94855
4145,okujuc_P1,1228.0,1745.96,1482.46,6.0278,4.2279,6.0278
4146,okukow_P1_charged,13320.7,2475.21,3193.37,10.73228,5.55387,10.72916
4147,okutar_P1,11572.5,2447.6,3705.27,10.98199,6.35591,10.98199
4148,okutev_P1,14954.0,1583.16,4787.94,23.06458,12.98274,23.06458
4150,olavoo_P1,307.718,1171.09,967.587,6.21362,2.96803,5.62479
4153,olebit_P1,185.561,1870.75,1571.99,5.44484,4.30526,5.43835
4154,olekum_P1_H,4033.57,2191.78,2141.38,6.8671,5.70984,6.85808
4155,olelid_P1,320.925,1355.19,1093.82,4.94709,4.16867,4.94709
4158,ologec_P1_H,2859.6,2015.49,3380.72,11.99268,9.32656,11.99268
4159,olomuz_P1_H,5760.61,1844.72,1563.9,10.06087,5.8412,10.06086
4161,olucac_P1,2331.1,1870.24,1109.03,7.48589,5.06236,7.48589
4162,olucaz_P1,263.646,1103.28,910.537,5.65337,4.32041,5.64471
4163,oluguz_P1,986.017,2728.16,2518.52,4.76792,3.72101,4.72031
4164,oluhag_P1,464.204,2617.69,2371.38,4.60419,3.6067,4.59327
4165,olurof_P1,221.617,1172.75,729.55,4.4037,3.80261,4.39688
4166,omabel_P1,886.372,1479.34,1066.14,7.34143,4.9207,7.34143
4169,omimuu_P1,3862.11,1822.47,2018.68,9.58103,4.56769,9.58103
4170,omipad_P1,359.424,817.803,693.58,5.24341,3.62169,5.21224
4172,omusas_P1_H,6347.58,1388.67,3848.42,16.49119,14.75071,16.48478
4175,onisai_P1_charged_H,1015.61,1549.93,1241.36,5.66925,3.70116,5.33465
4176,onodom_P1,395.373,1273.74,1002.99,5.53139,3.61026,5.52904
4178,onoruh_P1,424.483,753.812,515.377,9.79344,8.88743,9.79344
4181,onucil_P1_H,5953.09,2474.78,3975.12,11.91004,9.14605,11.90986
4183,onujuf_P1,203.079,711.044,449.271,3.76269,2.89746,3.71288
4184,onuloa_P1,1421.94,1414.64,1249.56,6.95809,4.53426,6.95427
4186,opapeb_P1_H,139.004,933.711,563.355,4.83812,3.32695,4.83799
4187,opapif_P1_H,139.026,936.839,562.231,4.8101,3.29545,4.80966
4188,opapol_P1_H,138.918,939.041,556.593,4.79997,3.29458,4.79961
4189,opapur_P1,139.863,947.384,556.238,4.77617,3.28559,4.77565
4190,openih_P1,40.6545,377.197,203.87,3.75861,3.18264,3.75697
4191,openon_P1,55.2518,644.905,403.956,4.23486,3.38176,4.23486
4192,opidez_P1,1315.66,2131.6,2626.21,9.8514,5.17989,9.8514
4193,opifie_P1,722.569,1374.46,1182.97,4.8138,3.4421,4.80634
4194,opifol_P1,1178.46,1565.92,1292.46,5.90094,3.66699,5.88837
4195,opipot_P1_H,142.9,1082.6,763.897,4.60112,4.04808,4.54451
4196,opixui_P1,4847.92,1931.94,1801.73,8.41938,5.49258,8.37035
4197,opobif_P1,340.038,432.134,255.627,6.22482,5.31598,6.22482
4198,opokel_P1,170.578,671.517,516.713,4.13811,3.04739,4.13811
4201,opozez_P1,951.107,1343.04,1187.47,7.29253,6.03486,7.22493
4202,opumiy_P1_charged,2746.79,2282.03,2567.04,8.32786,5.60557,8.32786
4203,opusok_P1_charged,292.703,1464.74,913.936,5.14961,3.95402,5.14748
4205,oputur_P1_charged,293.939,1471.33,904.736,5.18966,3.94036,5.18966
4206,opuvaz_P1_charged,297.978,1490.17,910.513,5.1358,3.96601,5.11227
4207,oqanie_P1_H,587.579,1446.28,1296.04,7.69934,4.07418,7.6695
4208,oqepuw_P1,485.349,456.104,225.818,5.11054,4.17649,5.11054
4209,oqetek_P1,717.906,2336.31,2278.94,9.17183,8.86311,9.17183
4210,oqobut_P1_H,719.18,1478.28,1307.06,6.64282,2.97736,6.62975
4211,oqocef_P1_charged,191.062,1065.94,560.532,4.40729,3.54257,4.40053
4212,oqocij_P1,205.324,1100.02,640.739,4.43748,3.62609,4.43073
4213,oqocop_P1,220.29,1188.35,646.279,4.77627,3.78793,4.76976
4214,oqocuv_P1_charged,237.625,1228.69,741.536,4.77313,3.82049,4.77313
4215,oqoduw_P1,658.091,1673.26,1411.53,11.29894,10.90234,11.2989
4216,oqofae_P1,651.537,1668.42,1397.47,11.17562,10.6446,11.17392
4217,oqojub_P1,319.804,919.993,884.003,5.19109,4.86993,5.18738
4218,oqolis_P1,189.193,1049.45,568.868,4.38092,3.53647,4.37707
4219,oqutus_P1,211.265,1100.2,666.649,4.50016,3.66661,4.47321
4220,oquvaa_P1,189.32,1030.3,581.487,4.41132,3.56217,4.40326
4221,oquxab_P1,793.701,1123.26,345.66,5.25424,2.93197,4.42996
4225,oquzim_P1,230.506,1186.29,727.363,4.5927,3.82984,4.55891
4226,oragof_P1_charged_H,1553.7,1832.48,1772.13,11.1071,8.37382,11.07733
4228,orezes_P1_charged,471.547,1308.1,641.945,6.24665,4.65719,6.24665
4230,oritob_P1,1036.4,1450.72,1058.51,10.38144,8.41143,10.37724
4231,orivoc_P1_H,683.056,1730.1,1273.51,9.9655,8.36045,9.9655
4232,orivui_P1_H,729.479,1877.21,1421.08,9.19833,7.84395,9.19793
4233,oriwap_P1_H,698.099,1756.1,1350.13,9.79378,8.21728,9.79378
4234,oriwet_P1_H,738.266,1772.98,1461.57,10.08696,8.39139,10.08696
4235,orozeb01_P1,338.928,1222.73,828.183,3.7406,3.46921,3.7406
4236,orozeb_P1,362.355,1301.64,885.428,3.74238,3.4921,3.73872
4237,oruket_P1_charged,1727.62,2003.0,2495.96,11.72853,7.7572,11.72853
4238,oruleu_P1_H,375.228,1116.79,750.982,4.96624,3.5697,4.82612
4239,oruxeh_P1_H,1120.28,2232.08,1711.92,7.42277,4.1746,7.41925
4240,osaxai_P1,422.301,847.837,649.021,4.39497,3.51277,4.37603
4241,osidec_P1,254.823,522.345,234.361,4.81933,3.05454,4.80573
4242,osikil_P1,3993.78,2309.16,1900.05,8.10892,7.60397,8.10871
4243,osikux_P1_H,3626.57,2305.6,2099.54,7.69915,6.98507,7.67907
4244,osimip_P1,237.451,1349.68,909.013,5.41107,4.27186,5.40953
4245,osimub_P1,1134.48,2176.07,1946.1,6.08675,4.8258,6.08382
4246,osiwuj_P1,185.188,669.963,341.707,4.70457,4.05326,4.7044
4247,osixeu_P1,175.401,638.35,323.649,4.49015,3.95282,4.49015
4248,osixiy_P1,166.745,612.901,307.677,4.4591,3.94809,4.45737
4249,osoloa_P1,153.59,505.179,266.354,3.77807,3.02308,3.7623
4252,otagau_P1_H,2746.35,2166.13,3892.45,11.61708,9.67316,11.61708
4253,otalus_P1_charged,5635.83,1704.39,2571.38,12.67704,9.31362,12.66696
4254,otaril_P1,1146.41,1161.19,991.771,5.67084,3.91222,5.54822
4255,otatot_P1,683.2,1942.58,1644.75,5.59319,4.86147,5.3962
4256,otavah_P1,689.998,1952.67,1665.58,5.59343,4.88652,5.40453
4257,otavov_P1,690.279,1911.02,1716.75,5.7034,4.97261,5.54406
4258,otavub_P1,680.181,1924.67,1655.92,5.62517,4.89118,5.42258
4259,otawir_P1,1944.98,2416.84,3064.35,8.29394,5.54904,8.29394
4260,oteduo_P1,5937.39,2226.98,3931.44,9.96752,8.27684,9.90242
4261,oteneh_P1_charged,867.533,1429.84,844.754,5.44134,3.37434,5.43395
4263,otiqal_P1,323.602,1539.23,1387.15,5.97222,5.38811,5.95841
4266,otozii_P1,836.354,2676.22,3311.62,6.49397,4.91046,6.48718
4267,otozoo_P1,832.56,2814.77,3241.55,6.20262,4.46025,6.18105
4268,otudeo_P1_H,693.659,1835.76,2096.18,11.1719,10.22736,11.1719
4269,otudis_P1_H,680.106,1807.06,2052.11,11.15528,10.21239,11.15528
4271,ovedup_P1_H,1869.27,1922.83,1847.28,6.75115,3.90743,6.61673
4277,ovicus_P1,334.653,1035.91,677.718,5.86838,5.22389,5.86838
4279,ovizup_P1_H,313.153,538.496,365.548,4.03665,2.95142,4.02867
4291,owavis_P1_H,2936.6,2513.99,2818.71,8.72408,5.42823,8.58016
4292,owavoy_P1,1197.75,2411.88,2389.77,8.00561,4.27444,7.87274
4294,owebea_P1_H,8733.12,2693.74,4557.18,10.12826,7.19183,9.70964
4296,owilaj_P1_H,1365.09,1954.32,1997.39,8.92733,6.71409,8.92733
4297,owitaq_P1_charged,3269.56,2961.84,4515.88,7.59357,5.35845,7.59357
4298,owiteu_P1_charged,3264.12,2965.94,4617.78,7.56113,5.31744,7.56113
4299,owitoe_P1_charged,3251.96,3012.21,4604.74,7.52132,5.28462,7.52132
4300,owituk_P1_charged,3260.06,3003.63,4666.21,7.56107,5.31741,7.56107
4301,owivas_P1_charged,3290.9,3001.76,4545.36,7.56218,5.33916,7.56218
4302,owivew_P1_charged,3957.78,3370.54,4076.87,6.90995,4.45477,6.9099
4303,owizaw_P1_H,7039.25,1967.11,5017.72,13.77301,11.75663,13.66122
4307,oxevoe_P1_charged,353.33,919.068,598.661,5.86871,4.29075,5.86871
4308,oxicef_P1,179.343,1526.6,1016.26,5.24825,4.87625,5.24825
4309,oxuput_P1_H,286.556,886.673,385.143,6.4961,5.53199,6.49001
4312,oyebie_P1,407.981,969.051,742.275,4.33368,3.14883,4.31907
4313,oyewew_P1_H,4990.1,2576.61,4175.4,8.54053,6.18605,8.31148
4314,oyinui_P1_H,334.401,924.243,756.471,6.37441,5.06636,6.3232
4318,oyujuo_P1,2100.93,2066.79,1965.68,7.90403,4.39766,7.51125
4319,ozetof_P1_H,527.912,1483.66,925.452,4.85331,3.56143,4.85331
4320,ozipaq_P1_H,84.596,859.832,575.455,3.83784,3.06022,3.83784
4321,ozogan_P1_charged,4298.45,2497.14,2453.67,5.47232,3.56788,5.45913
4322,ozopea_P1,364.156,825.529,647.605,4.74731,3.27504,4.36727
4323,ozopie_P1,370.936,843.018,659.662,4.75756,3.26708,4.22237
4324,ozukol_P1,719.085,1701.63,1582.9,11.66411,11.04559,11.66249
4325,ozukur01_P1,724.848,1685.16,1595.58,12.01349,11.22656,12.01349
4326,ozukur_P1,719.241,1700.12,1583.24,11.77784,11.09291,11.77636
4327,ozulay_P1,721.54,1703.02,1588.3,11.76803,10.98603,11.76593
4328,ozulus_P1,597.914,1646.37,1245.62,11.28463,10.50815,11.28463
4329,ozumaz01_P1,595.126,1638.8,1239.81,11.39827,10.65864,11.39827
4330,ozumaz_P1,598.61,1648.82,1247.07,11.30622,10.57649,11.30609
4331,ozumih_P1,597.03,1644.36,1243.78,11.31908,10.56071,11.31908
4333,pabsaq_P1,21.4454,383.958,196.257,3.74652,2.82927,3.74652
4334,pabseu_P1,18.8693,342.399,172.682,3.72207,2.86234,3.72207
4335,pacdac_P1,330.923,1874.73,1708.32,6.11378,4.065,6.11378
4336,paczuq_P1_H,333.832,1277.76,822.981,6.93068,4.23947,6.93068
4337,padbaz_P1_charged_H,865.205,1078.95,594.647,7.27691,4.31083,7.27691
4338,padzed_P1_charged,2421.74,1645.74,1667.79,5.93061,3.53183,5.09098
4339,padzih_P1_charged,1983.6,1432.71,1494.65,5.70979,3.62193,4.78564
4340,pafmuh_P1,253.783,664.114,423.842,4.1569,3.45207,4.06024
4341,pafnes_P1,402.774,1071.11,736.455,4.39083,3.52016,4.39083
4342,pafpof_P1_H,649.985,1977.28,1869.98,7.10488,4.96141,6.91404
4344,pagsav_P1,519.417,590.775,432.121,4.42064,2.84547,4.0277
4346,pagtea_P1_H,1206.76,1453.05,1135.69,8.22573,3.1266,6.50404
4350,pahpog_P1_charged,999.139,1306.21,980.871,6.18686,2.98378,5.92693
4351,pahxuv_P1_H,16306.2,1684.02,5051.21,20.18907,12.19255,20.18907
4352,pahyac_P1_H,16694.6,1737.71,5219.91,19.93473,11.32138,19.93473
4353,pahyeg_P1_H,17009.9,1732.81,4652.16,20.02279,10.91213,20.02279
4354,pahyik_P1_H,16376.3,1725.98,4990.41,20.01189,11.5399,20.01189
4355,pahyoq_P1_H,16363.3,1716.69,5065.89,20.04303,11.69322,20.04303
4356,pahyuw_P1_H,16360.2,1706.27,5103.85,20.13464,11.78367,20.13464
4357,pajcuc02_P1_H,16375.1,1682.33,5012.5,20.03953,12.06414,20.03953
4358,pajcuc03_P1_H,16380.2,1639.7,5014.05,19.98229,13.16077,19.98229
4359,pajcuc04_P1_H,16365.9,1693.5,5009.67,20.01769,11.67496,20.01769
4360,pajcuc10_P1_H,16357.6,1718.35,5007.13,20.01001,11.81086,20.01001
4361,pajruq_P1,1904.3,2029.57,2394.77,11.79714,11.22058,11.78772
4362,pakxik_P1,308.921,1113.19,780.346,5.16975,3.29151,5.16975
4363,panyel_P1,375.287,861.015,618.267,4.82652,2.81701,4.82652
4364,panyou_P1,403.201,1543.25,1337.89,5.35601,4.90557,5.28597
4366,papluq_P1,1159.9,1852.67,1677.57,7.0253,6.15293,6.80668
4368,paqfiy_P1_charged,231.306,699.245,428.058,5.05496,4.12844,4.91858
4369,paqful_P1,101.232,442.886,225.091,3.71176,2.91755,3.67868
4370,parhas_P1,354.236,2021.37,2421.58,6.89978,6.37557,6.78253
4371,parhew_P1,447.677,2313.64,3060.35,7.38605,6.67234,7.38605
4372,parkuq01_P1,294.369,1624.62,1212.14,5.69438,5.18086,5.69438
